sma,clean_names,median_age_male,total_population,male,employed,unemployed,white,black,asian,median_income,harrys_sales_last_month
Coco, PR,34.4,30506,0.486232216613125,0.339059218815624,0.064930701385972,0.566642627679801,0.073362617190061,0.003048580607094,13871,11.7218284622819
Enterprise, AL,36.9,50726,0.495505263572921,0.50223476241604,0.039351794052286,0.77009817450617,0.170937980522809,0.013720774356346,45558,11.7996846735351
Oneonta, NY,40.7,61778,0.484233869662339,0.538357546792589,0.045145566366458,0.942325747029687,0.018760723882288,0.010424422933731,47884,17.2738445766768
Beaver Dam, WI,40.2,88589,0.524004108862274,0.59635235524888,0.046214629531733,0.944270733386764,0.027192992357968,0.005136077842622,53189,17.8506708155675
Taos, NM,44.9,32956,0.489076344216531,0.513855665550362,0.083207595775218,0.655813812355868,0.004703240684549,0.007676902536716,35823,9.36950444893465
Morehead City, NC,44.4,67851,0.490913914312243,0.52476698206468,0.065139104646236,0.888461481776245,0.061752958688892,0.010331461584944,47179,24.2470974574554
Edwards, CO,34.6,52233,0.539620546397871,0.764785596747653,0.04026715709999,0.897555185419179,0.01049145176421,0.004805391227768,73774,17.7032118429393
Owosso, MI,40,69553,0.493925495665176,0.530341872680662,0.068643444900593,0.970281655715785,0.005808520121346,0.004169482265323,47723,16.7383608568621
Branson, MO,44.2,84679,0.487228238406216,0.500692340977932,0.063825183903072,0.947153367422856,0.004416679460079,0.001133693123443,38360,17.5110973628238
Athens, OH,26.5,64840,0.499506477483035,0.474973642358071,0.061793034434696,0.913047501542258,0.022887106724244,0.032711289327576,33773,21.2237480571737
Sunbury, PA,41.6,94294,0.504931384817698,0.526299564563986,0.04765391185953,0.95362377245636,0.02572804208115,0.003139118077502,41560,17.8163210742429
Cornelia, GA,38.4,43342,0.47062895113285,0.484896014871616,0.046909492273731,0.882215864519404,0.038092381523695,0.023741405565041,40689,15.5523823928031
Ponca City, OK,37.3,45781,0.494200650925056,0.556033755274262,0.048185654008439,0.798016644459492,0.018806928638518,0.006443721194382,41806,16.4714169888525
Martinsville, VA,42.8,66705,0.47480698598306,0.480228171864937,0.067568313552305,0.68822427104415,0.267566149464058,0.004587362266697,33417,17.8209221889626
Blackfoot, ID,32.2,45558,0.501141402168664,0.593537362125214,0.046077365232251,0.873260459194872,0.002919355546776,0.007441064138022,48088,9.81388167554372
Quincy, IL-MO,38.7,77289,0.490212061224754,0.604437220642015,0.046696464851686,0.932551850845528,0.035567803956579,0.007025579319179,45089,19.2493339794336
Manitowoc, WI,43,80805,0.497221706577563,0.61931376878912,0.0432816045566,0.944384629664006,0.005457583070355,0.024268300228946,48629,15.216386108673
Clarksdale, MS,30.5,25527,0.462216476671759,0.454770169348901,0.109656042915746,0.227837191992792,0.759235319465664,0.005954479570651,27735,6.8060991588112
Fernley, NV,42.5,51579,0.504992341844549,0.483264826776277,0.089474456840869,0.876558289226235,0.010256111983559,0.014385699606429,47143,13.5241498070803
Duncan, OK,38.9,44900,0.488797327394209,0.523178620864996,0.042402327749372,0.847082405345212,0.024810690423163,0.005167037861915,43519,9.11789606832335
Norwalk, OH,37.4,59186,0.492667184807218,0.586580938634475,0.051742990858593,0.93988443212922,0.009444801135404,0.00278782144426,49315,12.1331246666738
Starkville, MS,24.5,48639,0.498303830259668,0.488711983043328,0.079878740079854,0.58337959250807,0.371820966713954,0.028475092004359,32348,16.2342004693366
Palatka, FL,43.1,73191,0.494159117924335,0.41677404041774,0.0582700393327,0.776830484622426,0.161973466683062,0.006462543208864,32714,20.559596519751
Cullman, AL,39.4,80668,0.496702533842416,0.503122143200236,0.049644401059824,0.955508999851242,0.013586552288392,0.004970992215005,39415,30.7543016013062
Barre, VT,41.6,59333,0.494126371496469,0.645734039724262,0.036062756970156,0.961640233933899,0.008679824043955,0.007938246844083,58293,16.6504820919507
Forest City, NC,41.9,67181,0.484154746133579,0.457044799676987,0.077266136876686,0.858367693246602,0.09900120569804,0.005834983105342,36863,14.0645315051049
Klamath Falls, OR,41.7,65985,0.49811320754717,0.490905332782141,0.074166635348942,0.881912555883913,0.009138440554672,0.011138895203455,39534,24.216868023074
Mount Vernon, OH,37.6,61063,0.489478080015721,0.574292038144095,0.048155886064167,0.965969572408824,0.008679560453957,0.007500450354552,48953,12.6553481842196
Americus, GA,33.9,36858,0.476775733897661,0.489573825738959,0.076950080741417,0.47004720820446,0.481957783927506,0.011910575723045,34415,8.88364898077242
Wisconsin Rapids-Marshfield, WI,41.6,74261,0.493596908202152,0.606087014815311,0.044831400415633,0.951912847928253,0.004901630734841,0.019970105438925,48241,18.4146240358944
Lewiston, ID-WA,40.5,61610,0.490342476870638,0.562227205381812,0.042666079365715,0.912384353189417,0.004268787534491,0.009608829735433,44993,14.9479629119678
Rochelle, IL,39.9,52782,0.495604562161343,0.598361438876415,0.063440500644915,0.953961577810617,0.009131901026865,0.004054412489106,55894,15.8880201920399
McComb, MS,36.3,53166,0.481172177707557,0.458502370594848,0.059289310327973,0.488394838806756,0.49753601926043,0.003968701801903,31322,16.1320872587781
Washington, NC,42.6,47587,0.47914346355097,0.47913848715014,0.071194464675892,0.692352953537731,0.259524660096245,0.001555046546326,40671,8.89490937258623
Greenwood, MS,33.4,42190,0.483858734297227,0.412077116718856,0.079480567323632,0.350319981038161,0.625669589950225,0.006399620763214,27404,14.4076577279594
Richmond, IN,38.9,68360,0.485839672322996,0.512433896320152,0.060751340372194,0.902311293153891,0.046094207138678,0.009961966062025,37932,19.1469192923769
Cleveland, MS,32.4,33961,0.469626925002208,0.473816314888762,0.095037079292641,0.331733458967639,0.641736109066282,0.006860810930185,29255,8.86781520136317
Thomasville, GA,38.1,44733,0.474303087206313,0.473627188230598,0.063979015795176,0.598327856392373,0.369861176312789,0.008047749983234,35515,14.2507830471483
Santa Isabel, PR,34.1,23114,0.483949121744397,0.38299077062454,0.053677594700187,0.576576966340746,0.074976204897465,0,16344,6.95557156709408
Tifton, GA,32.5,40721,0.483706195820338,0.492486208864371,0.044543782892651,0.631836153336117,0.292502639915523,0.013752118071757,34830,8.33475187283338
Marquette, MI,38.6,67535,0.505722958465981,0.522255979086445,0.048362595824354,0.934670911379285,0.016894943362701,0.006589175982824,45066,19.0525182378749
Natchitoches, LA,31.9,39359,0.476688940267791,0.501731447619664,0.063561927570472,0.547625701872507,0.407708529180111,0.005259279961381,33629,12.5798226437447
Coamo, PR,35.5,40496,0.487430857368629,0.356400514929825,0.055040974598889,0.67132556301857,0.077340971947847,0,17938,13.1878793874474
Cortland, NY,35.2,49231,0.485527411590258,0.5831726252287,0.044132917964694,0.938697162357051,0.019398346570251,0.007332778127603,48404,10.7582318028132
Heber, UT,31.5,25550,0.504031311154599,0.641138710577728,0.039240859614848,0.966262230919765,0.001761252446184,0.009432485322896,65582,9.15078189911259
Lake City, FL,38.2,67662,0.515547870296474,0.451212789415656,0.092061742006615,0.772265082320948,0.178120658567586,0.006266442020632,39194,12.7661727866566
Charleston-Mattoon, IL,33.4,64605,0.484173051621392,0.553912347035706,0.067369479781706,0.938255552975776,0.030353687795062,0.009596780434951,39363,22.8328617180878
Salina, KS,37.2,61868,0.496993599275878,0.64501482387577,0.037816432732776,0.889539018555635,0.026120126721407,0.021723669748497,48354,13.6072114079402
Coos Bay, OR,46.9,62678,0.491161172979355,0.448071556897672,0.059382286609839,0.894572258208622,0.009237691055873,0.013290149653786,39193,23.7206344858918
Sonora, CA,45.8,54347,0.522991149465472,0.420448651452282,0.0752290802213,0.880140578136788,0.018731484718568,0.014168215356873,48493,19.0535307462254
Levelland, TX,31.7,23205,0.491575091575092,0.600506756756757,0.043468468468469,0.832708468002586,0.034733893557423,0.003663003663004,50485,6.34509103694345
Lincoln, IL,37.2,30047,0.507804439711119,0.444746957078796,0.031470211402947,0.818051718973608,0.113988085332978,0.008453422970679,49882,9.85582985464179
Sterling, IL,41.2,57680,0.491851595006935,0.57531503689033,0.056565172916621,0.922278085991678,0.014372399445215,0.005443828016644,48343,19.2972040707286
Waycross, GA,36.3,54775,0.494623459607485,0.473789107763615,0.043684820393975,0.726773162939297,0.225613874942948,0.008544043815609,36974,15.2929079070602
Dublin, GA,37.8,57878,0.490911918172708,0.462446754507934,0.036835948707762,0.615829848992709,0.35972217422855,0.011887072808321,34174,16.1812060653745
Chillicothe, OH,39.4,77552,0.526885186713431,0.471376096755049,0.077939784739265,0.903806478233959,0.053834846296678,0.005170724159274,43450,22.9173161861365
Cedartown, GA,35.8,41250,0.486012121212121,0.507268918232605,0.074847638395124,0.770448484848485,0.132484848484848,0.008266666666667,39121,11.5549766477651
Marshalltown, IA,37.5,40922,0.503201212061972,0.607481923923295,0.043193964162213,0.862127950735546,0.015932750109965,0.024510043497385,52354,11.5624156912569
Pullman, WA,24,46003,0.509792839597418,0.523218805603589,0.042828859985465,0.84127122144208,0.020824728822033,0.077277568854205,35578,15.4636827197229
Calhoun, GA,35.4,55666,0.494269392447814,0.545062769346075,0.05689057522953,0.887453741960982,0.046347860453419,0.011083965077426,42414,19.4930555883355
Cedar City, UT,27.1,46725,0.502600321027287,0.546799315485686,0.081039533602112,0.914328517924024,0.006591760299625,0.006762974852862,42305,12.7974159537505
Sturgis, MI,37.9,60998,0.49637693039116,0.535452581642594,0.064403405480961,0.926177907472376,0.027640250500016,0.006983835535591,44145,18.224293298232
Newberry, SC,39.4,37593,0.485702125395685,0.531983859231329,0.062115499106966,0.614529300667678,0.30311494161147,0.00550634426622,41971,9.9247121855529
Shawano, WI,42.2,46079,0.49946830443369,0.582468344111733,0.047606108363676,0.819440526053083,0.003515701295601,0.005946309598733,45987,9.83964349438286
Ellensburg, WA,31.6,41705,0.502265915357871,0.55159195583145,0.056784048974454,0.888694401150941,0.009087639371778,0.021628102146026,45406,11.0452117273918
Fremont, OH,39.6,60498,0.492727032298588,0.587070799783053,0.051274562977179,0.906889483949883,0.031934939998017,0.003124070217197,46099,12.7564059978532
Sayre, PA,42.5,62510,0.494064949608063,0.535396996135612,0.034042468427553,0.974708046712526,0.00516717325228,0.006223004319309,48418,20.7389401230195
Picayune, MS,39.7,55293,0.492069520554139,0.464104556048074,0.062902709866106,0.844012804514134,0.133344184616498,0.00280324815076,40997,16.8538630323643
Pontiac, IL,39.7,38476,0.501247530928371,0.515349612254054,0.040889572518106,0.917974841459611,0.053799771285997,0.006913400561389,54723,11.9509509554748
Paris, TX,38.4,49704,0.484166264284565,0.542927875044663,0.044357102751263,0.804482536616771,0.126106550780621,0.007826331884758,41130,14.7449632317215
Rockingham, NC,38.1,46317,0.489539477945463,0.460594102817056,0.084182834593884,0.623701880519032,0.300861454757432,0.007448668955243,34060,13.7632950021607
Altus, OK,33.3,26275,0.494614652711703,0.550919875339298,0.043128581481854,0.750599429115128,0.074253092293054,0.013206470028544,42029,6.57724282092047
Milledgeville, GA,35.4,54897,0.505728910505128,0.416602545782311,0.0491788862752,0.499207606973059,0.46548991748183,0.013352277902253,30333,17.0724190304043
Key West, FL,46.6,75208,0.5309408573556,0.570567854295701,0.043784877659901,0.892897032230614,0.064168705456866,0.009919157536432,55449,15.4686859394491
Garden City, KS,29.6,41049,0.510877244269044,0.700570729718712,0.031661910585677,0.798143681941095,0.022046822090672,0.033228580476991,48656,11.4980579763997
Kearney, NE,32.7,53948,0.495606880699933,0.706972243202417,0.03058912386707,0.936809520278787,0.0080633202343,0.011955957588789,52899,15.1993474625888
Hutchinson, KS,37.8,64223,0.501066596079286,0.579545231216713,0.040033016921172,0.912383414041698,0.028245332668982,0.005714463665665,44673,18.8683116258387
Amsterdam, NY,38.9,49951,0.491761926688154,0.543592450174671,0.063384352459222,0.897619667273929,0.022482032391744,0.005725611098877,44167,17.9132953931426
Dickinson, ND,34.7,27038,0.513721429099785,0.716593927012722,0.01987185439688,0.931281899548783,0.010873585324358,0.013055699386049,70243,9.52170442390486
Del Rio, TX,30.3,48999,0.505704198044858,0.522393833061642,0.049318929074683,0.924957652196984,0.012143104961326,0.005306230739403,42735,18.4283423278934
Gaffney, SC,37.7,55707,0.48557631895453,0.483589825921424,0.072475401940323,0.759276213043244,0.199597896135136,0.004433913152746,34766,10.396441407189
Baraboo, WI,38.3,62681,0.498125428758316,0.659199582111142,0.039960622011492,0.944002169716501,0.005264753274517,0.007370654584324,50982,22.6370759206361
Corsicana, TX,36.4,48073,0.494539554427641,0.54562510196313,0.065800206645277,0.774696815260125,0.142512429014208,0.006614939779086,40976,12.7113481980842
Mount Airy, NC,39.9,73391,0.489215298878609,0.51682835250344,0.04949115683243,0.922579062827867,0.038015560491068,0.005218623536946,35894,20.634752749785
Fallon, NV,37.7,24347,0.50244383291576,0.494549418604651,0.073401162790698,0.821579660738489,0.024890130200846,0.032940403335113,46195,5.85245129790449
Eagle Pass, TX,27.8,55821,0.49089052507121,0.507237940982943,0.072708407146834,0.933161355045592,0.001218179538167,0.001468981207789,32536,17.7411164752436
Marietta, OH,42,61473,0.490280285653864,0.512742382271468,0.04808072813613,0.963398565223757,0.010850291998113,0.007222683129179,43512,22.7801467514374
Mexico, MO,37.7,25637,0.456839723836642,0.524546790788829,0.049338559529642,0.899286187931505,0.058899247181808,0.002847447049187,43139,9.71131063287052
Ashland, OH,39.1,53202,0.48881620991692,0.549944466762767,0.06543469527613,0.970076312920567,0.007462125484004,0.005526108041051,47034,11.113472094051
Batavia, NY,40.8,59702,0.500418746440655,0.611716425566841,0.050292397660819,0.923871897088875,0.029781246859402,0.007269438209775,50573,17.019941681805
Ionia, MI,36.4,63976,0.531808803301238,0.520697385804075,0.065975419352256,0.909434788045517,0.039045892209579,0.003079279729899,48100,13.9291003867223
Mount Pleasant, TX,32.5,32540,0.492132759680393,0.572643160790198,0.050304242727349,0.786662569145667,0.099938537185003,0.006914566687154,42856,11.4912670174664
Blytheville, AR,33.8,45385,0.486548419081194,0.497789669613774,0.076256398324802,0.628247218243913,0.344849619918475,0.002952517351548,34424,10.7189422971983
Albemarle, NC,40.2,60553,0.500520205439863,0.520595318964985,0.082319520780584,0.845837530758179,0.11139002196423,0.01955311875547,42010,21.0222722149874
Andrews, TX,31.8,16126,0.499069825127124,0.639101539496929,0.028686800706654,0.913865806771673,0.025858861465956,0.006511224110133,61250,5.91566086176146
Muscatine, IA,37.1,42857,0.49548498494995,0.629967012680447,0.041309808431438,0.923629745432485,0.015073383577945,0.011550038500128,52899,8.40838671540904
Winona, MN,33.8,51285,0.489967826849956,0.651359234628398,0.057869560144674,0.941405869162523,0.013317734230282,0.024724578336746,48476,19.159054695729
Point Pleasant, WV-OH,40.9,57970,0.486268759703295,0.449577028219644,0.046085627569581,0.959686044505779,0.017819561842332,0.003191305847852,37934,15.6220872508176
Brenham, TX,38.3,34039,0.499897176767825,0.525001816992514,0.022058289119849,0.781456564528923,0.175357677957637,0.016627985545991,49236,6.92931745465077
Cullowhee, NC,34.5,40598,0.495147544214001,0.512421360643745,0.045618141916606,0.834400709394551,0.032415389920686,0.008547219074831,36705,9.59436245315911
Troy, AL,30,33216,0.475222784200385,0.539475121027918,0.059185382011429,0.586976156069364,0.364372591522158,0.021796724470135,32798,11.877463261673
Rio Grande City, TX,27.6,62040,0.486492585428756,0.473292549306063,0.069416544923302,0.946679561573179,0.000419084461638,0.004352030947776,25906,20.7001969143913
Portales, NM,27.6,20065,0.507301270869674,0.543628943447561,0.057070674353825,0.740792424619985,0.024520308995764,0.009070520807376,36567,5.85422824112862
El Dorado, AR,38.5,40954,0.483127411241881,0.508805536674288,0.058981647407774,0.648337158763491,0.329540460028324,0.005493968843092,38762,10.5044569985725
Red Wing, MN,40.7,46336,0.50047479281768,0.639671838193485,0.040857769474454,0.949564053867403,0.012020890883978,0.005546443370166,57229,13.6353501570184
Newport, OR,48.3,46138,0.487559061944601,0.504042368111344,0.051220385815893,0.875027092635138,0.003164419784126,0.01345962113659,42429,15.8014857202438
Madisonville, KY,38.9,46684,0.484020221060749,0.52726880211566,0.048007124160078,0.90298603375889,0.060855967783395,0.005976351640819,42404,14.8507281158463
Natchez, MS-LA,37,52798,0.505568392742149,0.418982471141513,0.063464918531186,0.464752452744422,0.505757793855828,0.003257699155271,28937,10.2626004042924
Owatonna, MN,38.4,36472,0.491884185128318,0.651843971631206,0.045531914893617,0.921803026979601,0.024155516560649,0.008746435621847,55764,13.915392249751
Magnolia, AR,33.8,24400,0.47577868852459,0.515257325034158,0.054096452608674,0.600040983606557,0.36,0.006393442622951,37509,7.72133617241923
DuBois, PA,41.7,81472,0.519687745483111,0.505589183934962,0.048380683073388,0.955444815396701,0.023087686567164,0.005351531814611,41510,16.7670996024859
Shelbyville, TN,35.8,45660,0.496671046868156,0.546456873779718,0.05093602848283,0.853131844064827,0.061541830924223,0.007950065703022,40989,14.8518311804787
Cordele, GA,35.9,23403,0.474511814724608,0.485405286100535,0.097776306351046,0.539247105071999,0.430714011024228,0.01012690680682,36280,5.37000507786042
Cambridge, MD,41.3,32614,0.480039246949163,0.575596517019111,0.069244977194768,0.672012019378181,0.279573189427853,0.011804746427914,45628,10.8351649064523
Winnemucca, NV,34.9,17003,0.527259895312592,0.60411150911073,0.06727923999377,0.877256954655061,0.005175557254602,0.00241133917544,62632,5.65165707948676
Kerrville, TX,45.8,49914,0.483491605561566,0.502529428932776,0.042270648895807,0.926693913531274,0.017369876187042,0.009316023560524,42930,11.3570561195206
Fairmont, WV,39.9,56698,0.48869448657801,0.546571728826646,0.029725266476505,0.941532329182687,0.035821369360471,0.004938445800557,43085,15.4226638549843
Athens, TN,41.1,52409,0.484344292010914,0.493821315278633,0.055489796884617,0.92537541261997,0.040183937873266,0.005075464137839,39644,11.7607582043389
Somerset, PA,43.3,77011,0.516718390879225,0.516369001397733,0.041931977015065,0.957850177247406,0.024983443923595,0.002791808962356,44255,24.6536441708926
Alice, TX,32.6,41348,0.495138821708426,0.547117875647668,0.041418393782383,0.925582857695656,0.008295443552288,0.003579375060462,42463,12.4944794670112
Sidney, OH,37.9,49165,0.498037221600732,0.614098856490939,0.045660767822557,0.947381267161599,0.024224549984745,0.006630733245195,51266,15.7690361478123
Bellefontaine, OH,39.4,45564,0.490848037924677,0.569249252605404,0.054482970579196,0.952308840312527,0.015867790360811,0.005508734966201,48416,17.3597336378301
Big Rapids, MI,32.5,43226,0.503238791468098,0.470607901041957,0.084303783362122,0.931823439596539,0.026835700735668,0.007888770647296,40396,12.2321952138291
Bogalusa, LA,38.1,46723,0.491085760760225,0.417702499658517,0.080344215271138,0.675192089549044,0.302484857564797,0.001883440703722,31750,17.4884006575995
Gloversville, NY,40.8,54870,0.498359759431383,0.539357232254604,0.060030395136778,0.953016220156734,0.01505376344086,0.006980134864225,45722,12.8238469427581
Gainesville, TX,38.4,38558,0.496291301416049,0.593679978911296,0.056214577566891,0.919342289537839,0.025883085222263,0.007624876808963,51222,8.84460385251171
Greeneville, TN,42.1,68596,0.488556184034054,0.492720945921954,0.055214288250542,0.954166423698175,0.022902210041402,0.004971135343169,35860,19.2793519458431
Boone, NC,27.9,51903,0.497524227886635,0.530583711988815,0.0645316322964,0.940273201934378,0.01102055757856,0.011116891123827,35491,11.5486256693943
Tiffin, OH,37.5,56100,0.501301247771836,0.565309584393554,0.061024061425829,0.94156862745098,0.023529411764706,0.005115864527629,44947,12.635651124815
Rutland, VT,43.8,60864,0.493592271293375,0.591299572431648,0.047660141999765,0.9704587276551,0.005914826498423,0.0068349106204,48308,15.2620934651516
Douglas, GA,34,42947,0.510512957831746,0.466149824213468,0.055169926980979,0.646308240389317,0.274780543460544,0.006403241204275,34523,16.2350710661523
Mountain Home, ID,29.9,26349,0.515351626247675,0.517053481331988,0.056659939455096,0.845231318076587,0.02227788530874,0.030703252495351,43516,6.47664235440172
Sulphur Springs, TX,38.1,35478,0.494137211793224,0.549502242643037,0.049848667177187,0.850188849427814,0.069338745137832,0.00682112858673,45158,8.79302671283079
Plymouth, IN,37.4,47032,0.499064466746045,0.588953327809997,0.063904998619166,0.93206752849124,0.008079605375064,0.005570675284912,47219,13.7229898313796
Burley, ID,32.3,43466,0.507615147471587,0.584227450730682,0.041739628768824,0.904914185800396,0.0026457461004,0.004164174297152,44467,14.929782901337
Hood River, OR,39.1,22620,0.493766578249337,0.641038871689027,0.038183694530444,0.896198054818744,0.003227232537577,0.013483642793988,56417,4.66897896713172
Defiance, OH,37.5,38795,0.49599175151437,0.582842642896646,0.054946484921435,0.918855522618894,0.02136873308416,0.002938523005542,48853,7.29060086663166
Menomonie, WI,33.5,44045,0.50430241798161,0.615993140264985,0.041517992974304,0.946531955954138,0.005517084799637,0.024497672834601,49897,11.0146193055068
Jasper, IN,40.8,54903,0.4988616286906,0.633378774925483,0.030453568705377,0.971531610294519,0.003096369961569,0.003387793016775,52332,14.0707615402501
Montrose, CO,41.7,40885,0.489763972116913,0.538006134969325,0.059263803680982,0.91693775223187,0.00675064204476,0.005136358077535,44885,11.3845478336793
Danville, KY,39,53696,0.489459177592372,0.495744287168101,0.058007216208715,0.92081346841478,0.048793206197855,0.007114123957092,38185,12.5093310197108
Weatherford, OK,29.8,28506,0.505051568090928,0.61228955477158,0.026749430625642,0.834280502350382,0.02943240019645,0.013856731916088,45056,10.3956661578414
Huntsville, TX,38,83334,0.571267429860561,0.380822418862457,0.025195897753331,0.757937936496508,0.204466364269086,0.009155926752586,38129,31.9708878431536
Pierre, SD,38.4,21824,0.497113269794721,0.70616470043951,0.017696044413602,0.856167521994135,0.006094208211144,0.005865102639296,58027,6.05876699310067
North Wilkesboro, NC,42.3,69093,0.493233757399447,0.465495653418238,0.079168604443173,0.910815856888541,0.043000014473246,0.003589365058689,32157,17.1644421228022
Brookhaven, MS,36.4,34824,0.477170916609235,0.48207526163438,0.034995917761449,0.683867447737193,0.306857339765679,0.000402021594303,35502,10.6254151006868
Crossville, TN,47.9,57064,0.485805411467826,0.420871607734575,0.04592928148987,0.971558250385532,0.005590214496004,0.003750175241834,38350,10.7834943790866
Dodge City, KS,30.1,34604,0.515951913073633,0.648988584017625,0.046224714600441,0.875563518668362,0.022107270835742,0.013119870535198,51374,12.1176059268582
Kendallville, IN,37.2,47497,0.500010526980651,0.587640971027553,0.065153873460583,0.964776722740384,0.00343179569236,0.005831947280881,49102,9.05452115194452
Clinton, IA,41.1,48663,0.492365863181473,0.607468943700008,0.03472132918392,0.938289871154676,0.028892587797711,0.006534738918686,49849,11.209387366354
Rexburg, ID,24.6,50778,0.501457324037969,0.561822409153844,0.058308733247995,0.949958643507031,0.005573279766828,0.007385088030249,36491,15.9254788245922
Pahrump, NV,50.2,42938,0.504261959103824,0.389671755298328,0.070569814908013,0.876077134472961,0.026433462201314,0.016745074293167,41757,13.1397836589095
DeRidder, LA,35.8,36109,0.510482151264228,0.509380896436327,0.036847164370394,0.822731175053311,0.131546151928882,0.005788030684871,46420,8.06631850870729
Freeport, IL,43.2,47053,0.48447495377553,0.56801290697982,0.073077838609855,0.86298429430642,0.093787856247211,0.007948483624849,44631,12.0803293226717
Malone, NY,37.8,51508,0.550205793274831,0.474940898345154,0.045791962174941,0.833171546167586,0.059117030364215,0.004018793197173,47110,11.4669541054911
Murray, KY,33.1,37981,0.482267449514231,0.529166143413286,0.062445058395077,0.915062794555172,0.038808878123272,0.021063163160528,38589,12.6427046749651
Aberdeen, SD,38,41564,0.489125204503898,0.686704748088373,0.017106416417324,0.929722837070542,0.013040130882495,0.014868636319892,52641,14.6781908970705
Sheridan, WY,42.3,29578,0.49269727500169,0.604606203244515,0.024754139699084,0.934985462167827,0.007776049766719,0.007945094326865,56015,5.84660476567903
Seymour, IN,37.7,43127,0.500359403621861,0.583143102783789,0.054934629865702,0.93104087926357,0.006075080575973,0.011732789203979,47758,8.80566954124482
Astoria, OR,42.8,37236,0.492990654205608,0.551604425554005,0.051880211544077,0.907455150929208,0.007170480180471,0.011682242990654,47337,12.924908195684
Wapakoneta, OH,38.9,45867,0.496173719667735,0.625320906351155,0.043643263757116,0.975516166306931,0.003510148908802,0.003640961911614,52773,14.0181067435655
Sault Ste. Marie, MI,38.4,38698,0.549718331696729,0.455231151198969,0.068638235016814,0.714998191120988,0.067574551656416,0.007571450720967,40828,9.33785392600692
Ontario, OR-ID,36.3,53398,0.528896213341324,0.482690284539916,0.067893230249798,0.873927862466759,0.008296190868572,0.010393647702161,39237,14.3746153079172
Stephenville, TX,29.9,39291,0.491868366801558,0.598862064629699,0.031403244058846,0.909928482349648,0.013947214374793,0.007228118398615,40711,11.6142118171756
Fergus Falls, MN,45.4,57417,0.501105944232544,0.59263230122652,0.032464190753924,0.959715763624014,0.010885277879374,0.005590678718846,50914,15.1632712210474
Plainview, TX,31.6,35925,0.517105080027836,0.544119839022209,0.049150394991802,0.837383437717467,0.042700069589422,0.00473208072373,42303,10.2066847532184
Vineyard Haven, MA,44.7,16915,0.495477386934673,0.621560283687943,0.033262411347518,0.944428022465267,0.01803133313627,0.008926987880579,65518,6.07824915432591
Jacksonville, TX,36.7,50971,0.508720645072688,0.507879253005884,0.036838066001535,0.803025249651763,0.146259637833278,0.004943987757745,38949,9.93728622396672
Big Stone Gap, VA,39.4,60499,0.506735648523116,0.421926307943351,0.050786679828361,0.940924643382535,0.042000694226351,0.003586836146052,35880,11.9241855386432
Bay City, TX,36.4,36611,0.493786020594903,0.54830985915493,0.040422535211268,0.810712627352435,0.10278331648958,0.020786102537489,40410,13.2139628733115
Scottsboro, AL,40.3,53012,0.49398249452954,0.489420896359853,0.056741402286489,0.912906511733192,0.032351165773787,0.004131140119218,36874,11.1213288642428
Marion, OH,39.4,66171,0.533133850176059,0.483912890110094,0.051853777175427,0.902736848468362,0.057502531320367,0.005516011545843,42904,16.6730712155902
Dyersburg, TN,39.7,38156,0.484851661599748,0.535880521046111,0.049291765730168,0.819818639270364,0.136728168571129,0.003721564105252,41426,11.5146810310439
Moultrie, GA,34.1,45987,0.495031204470829,0.524082999047647,0.055640529854838,0.696457694565856,0.233152847543871,0.000695848826842,32233,17.6488643562975
Hutchinson, MN,38.6,36172,0.496212540086255,0.659321255782745,0.03492601617403,0.956070994139113,0.006690257657857,0.006413800729846,56234,12.3460706932627
Fort Madison-Keokuk, IA-IL-MO,41.9,61361,0.49889995273871,0.571809316130595,0.047166192178004,0.952266097358257,0.019311940809309,0.004139437101742,44083,15.5110692596824
Bardstown, KY,36.3,44254,0.49401184073756,0.57589428646273,0.069912972611113,0.927757942784833,0.051068829936277,0.003344330456004,45655,16.0378975120549
Union City, TN-KY,40.6,37928,0.481596709554946,0.479181089902087,0.069198562621567,0.844099346129509,0.131960556844548,0.002109259649863,39050,11.8439633153757
Auburn, IN,37.6,42321,0.497885210651922,0.588296377741128,0.055463930120335,0.969943999432906,0.001606767325914,0.004276836558682,49561,13.8448186758747
Galesburg, IL,39.8,52447,0.503079299101951,0.499328454983327,0.046498703223416,0.873224397963659,0.085343298949416,0.009247430739604,39800,17.3217658061561
Rolla, MO,30.6,45091,0.52143443259187,0.514443710795642,0.045587102454055,0.911867113171143,0.024949546472689,0.032423321727174,41942,9.48096276336148
Wilmington, OH,37.8,41871,0.493181438226935,0.559300302225479,0.066092743535733,0.946741181247164,0.024647130472165,0.003152539944114,45909,9.65708465169013
Urbana, OH,39.3,39628,0.499747653174523,0.566860094375717,0.064723887259278,0.9452912082366,0.020313919450893,0.003835671747249,49840,7.46462027743957
Lock Haven, PA,37.7,39611,0.487263638888188,0.537365343182518,0.040073868882733,0.963394006715306,0.015324026154351,0.004922874958976,44329,10.9278112324314
Jackson, WY-ID,36.4,32168,0.521729669236508,0.728472464104648,0.042880916444135,0.943639641880129,0.002859985078339,0.012248196965929,66590,6.84034098879324
Norfolk, NE,36.1,48416,0.496385492399207,0.675858577784883,0.026030426557962,0.940556840713814,0.012392597488434,0.004316754791804,49458,12.4199144474931
