"","user","variant","conversion"
"15802",15802,"treatemnt",0
"15803",15803,"treatemnt",0
"15804",15804,"treatemnt",0
"15805",15805,"treatemnt",0
"15806",15806,"treatemnt",0
"15807",15807,"treatemnt",0
"15808",15808,"treatemnt",0
"15809",15809,"treatemnt",0
"15810",15810,"treatemnt",0
"15811",15811,"treatemnt",0
"15812",15812,"treatemnt",0
"15813",15813,"treatemnt",0
"15814",15814,"treatemnt",0
"15815",15815,"treatemnt",1
"15816",15816,"treatemnt",1
"15817",15817,"treatemnt",0
"15818",15818,"treatemnt",0
"15819",15819,"treatemnt",0
"15820",15820,"treatemnt",0
"15821",15821,"treatemnt",0
"15822",15822,"treatemnt",0
"15823",15823,"treatemnt",0
"15824",15824,"treatemnt",0
"15825",15825,"treatemnt",0
"15826",15826,"treatemnt",0
"15827",15827,"treatemnt",1
"15828",15828,"treatemnt",0
"15829",15829,"treatemnt",0
"15830",15830,"treatemnt",0
"15831",15831,"treatemnt",0
"15832",15832,"treatemnt",1
"15833",15833,"treatemnt",0
"15834",15834,"treatemnt",0
"15835",15835,"treatemnt",0
"15836",15836,"treatemnt",0
"15837",15837,"treatemnt",0
"15838",15838,"treatemnt",0
"15839",15839,"treatemnt",0
"15840",15840,"treatemnt",1
"15841",15841,"treatemnt",0
"15842",15842,"treatemnt",0
"15843",15843,"treatemnt",0
"15844",15844,"treatemnt",1
"15845",15845,"treatemnt",0
"15846",15846,"treatemnt",0
"15847",15847,"treatemnt",0
"15848",15848,"treatemnt",0
"15849",15849,"treatemnt",0
"15850",15850,"treatemnt",0
"15851",15851,"treatemnt",1
"15852",15852,"treatemnt",0
"15853",15853,"treatemnt",0
"15854",15854,"treatemnt",0
"15855",15855,"treatemnt",0
"15856",15856,"treatemnt",0
"15857",15857,"treatemnt",0
"15858",15858,"treatemnt",0
"15859",15859,"treatemnt",0
"15860",15860,"treatemnt",0
"15861",15861,"treatemnt",0
"15862",15862,"treatemnt",0
"15863",15863,"treatemnt",0
"15864",15864,"treatemnt",1
"15865",15865,"treatemnt",0
"15866",15866,"treatemnt",1
"15867",15867,"treatemnt",0
"15868",15868,"treatemnt",0
"15869",15869,"treatemnt",1
"15870",15870,"treatemnt",0
"15871",15871,"treatemnt",0
"15872",15872,"treatemnt",0
"15873",15873,"treatemnt",0
"15874",15874,"treatemnt",0
"15875",15875,"treatemnt",0
"15876",15876,"treatemnt",0
"15877",15877,"treatemnt",0
"15878",15878,"treatemnt",0
"15879",15879,"treatemnt",1
"15880",15880,"treatemnt",0
"15881",15881,"treatemnt",1
"15882",15882,"treatemnt",0
"15883",15883,"treatemnt",0
"15884",15884,"treatemnt",0
"15885",15885,"treatemnt",0
"15886",15886,"treatemnt",1
"15887",15887,"treatemnt",1
"15888",15888,"treatemnt",0
"15889",15889,"treatemnt",0
"15890",15890,"treatemnt",0
"15891",15891,"treatemnt",0
"15892",15892,"treatemnt",0
"15893",15893,"treatemnt",0
"15894",15894,"treatemnt",0
"15895",15895,"treatemnt",0
"15896",15896,"treatemnt",0
"15897",15897,"treatemnt",0
"15898",15898,"treatemnt",0
"15899",15899,"treatemnt",0
"15900",15900,"treatemnt",0
"15901",15901,"treatemnt",0
"15902",15902,"treatemnt",0
"15903",15903,"treatemnt",0
"15904",15904,"treatemnt",0
"15905",15905,"treatemnt",0
"15906",15906,"treatemnt",0
"15907",15907,"treatemnt",0
"15908",15908,"treatemnt",0
"15909",15909,"treatemnt",0
"15910",15910,"treatemnt",0
"15911",15911,"treatemnt",0
"15912",15912,"treatemnt",0
"15913",15913,"treatemnt",0
"15914",15914,"treatemnt",0
"15915",15915,"treatemnt",0
"15916",15916,"treatemnt",0
"15917",15917,"treatemnt",0
"15918",15918,"treatemnt",0
"15919",15919,"treatemnt",0
"15920",15920,"treatemnt",0
"15921",15921,"treatemnt",0
"15922",15922,"treatemnt",1
"15923",15923,"treatemnt",0
"15924",15924,"treatemnt",0
"15925",15925,"treatemnt",0
"15926",15926,"treatemnt",0
"15927",15927,"treatemnt",1
"15928",15928,"treatemnt",0
"15929",15929,"treatemnt",0
"15930",15930,"treatemnt",0
"15931",15931,"treatemnt",0
"15932",15932,"treatemnt",0
"15933",15933,"treatemnt",1
"15934",15934,"treatemnt",0
"15935",15935,"treatemnt",0
"15936",15936,"treatemnt",0
"15937",15937,"treatemnt",0
"15938",15938,"treatemnt",0
"15939",15939,"treatemnt",0
"15940",15940,"treatemnt",0
"15941",15941,"treatemnt",0
"15942",15942,"treatemnt",0
"15943",15943,"treatemnt",0
"15944",15944,"treatemnt",0
"15945",15945,"treatemnt",0
"15946",15946,"treatemnt",0
"15947",15947,"treatemnt",0
"15948",15948,"treatemnt",0
"15949",15949,"treatemnt",0
"15950",15950,"treatemnt",0
"15951",15951,"treatemnt",0
"15952",15952,"treatemnt",0
"15953",15953,"treatemnt",0
"15954",15954,"treatemnt",0
"15955",15955,"treatemnt",0
"15956",15956,"treatemnt",0
"15957",15957,"treatemnt",0
"15958",15958,"treatemnt",0
"15959",15959,"treatemnt",0
"15960",15960,"treatemnt",0
"15961",15961,"treatemnt",0
"15962",15962,"treatemnt",0
"15963",15963,"treatemnt",0
"15964",15964,"treatemnt",0
"15965",15965,"treatemnt",0
"15966",15966,"treatemnt",0
"15967",15967,"treatemnt",0
"15968",15968,"treatemnt",0
"15969",15969,"treatemnt",0
"15970",15970,"treatemnt",0
"15971",15971,"treatemnt",0
"15972",15972,"treatemnt",0
"15973",15973,"treatemnt",0
"15974",15974,"treatemnt",0
"15975",15975,"treatemnt",0
"15976",15976,"treatemnt",0
"15977",15977,"treatemnt",0
"15978",15978,"treatemnt",0
"15979",15979,"treatemnt",0
"15980",15980,"treatemnt",0
"15981",15981,"treatemnt",0
"15982",15982,"treatemnt",0
"15983",15983,"treatemnt",0
"15984",15984,"treatemnt",0
"15985",15985,"treatemnt",0
"15986",15986,"treatemnt",0
"15987",15987,"treatemnt",0
"15988",15988,"treatemnt",0
"15989",15989,"treatemnt",0
"15990",15990,"treatemnt",0
"15991",15991,"treatemnt",0
"15992",15992,"treatemnt",0
"15993",15993,"treatemnt",0
"15994",15994,"treatemnt",0
"15995",15995,"treatemnt",0
"15996",15996,"treatemnt",0
"15997",15997,"treatemnt",1
"15998",15998,"treatemnt",0
"15999",15999,"treatemnt",0
"16000",16000,"treatemnt",0
"16001",16001,"treatemnt",0
"16002",16002,"treatemnt",0
"16003",16003,"treatemnt",1
"16004",16004,"treatemnt",0
"16005",16005,"treatemnt",0
"16006",16006,"treatemnt",0
"16007",16007,"treatemnt",0
"16008",16008,"treatemnt",0
"16009",16009,"treatemnt",0
"16010",16010,"treatemnt",1
"16011",16011,"treatemnt",1
"16012",16012,"treatemnt",0
"16013",16013,"treatemnt",1
"16014",16014,"treatemnt",0
"16015",16015,"treatemnt",0
"16016",16016,"treatemnt",0
"16017",16017,"treatemnt",0
"16018",16018,"treatemnt",0
"16019",16019,"treatemnt",0
"16020",16020,"treatemnt",0
"16021",16021,"treatemnt",0
"16022",16022,"treatemnt",0
"16023",16023,"treatemnt",0
"16024",16024,"treatemnt",0
"16025",16025,"treatemnt",0
"16026",16026,"treatemnt",0
"16027",16027,"treatemnt",0
"16028",16028,"treatemnt",1
"16029",16029,"treatemnt",0
"16030",16030,"treatemnt",0
"16031",16031,"treatemnt",0
"16032",16032,"treatemnt",0
"16033",16033,"treatemnt",0
"16034",16034,"treatemnt",0
"16035",16035,"treatemnt",0
"16036",16036,"treatemnt",0
"16037",16037,"treatemnt",0
"16038",16038,"treatemnt",0
"16039",16039,"treatemnt",0
"16040",16040,"treatemnt",0
"16041",16041,"treatemnt",0
"16042",16042,"treatemnt",0
"16043",16043,"treatemnt",0
"16044",16044,"treatemnt",0
"16045",16045,"treatemnt",0
"16046",16046,"treatemnt",0
"16047",16047,"treatemnt",0
"16048",16048,"treatemnt",0
"16049",16049,"treatemnt",0
"16050",16050,"treatemnt",0
"16051",16051,"treatemnt",0
"16052",16052,"treatemnt",1
"16053",16053,"treatemnt",0
"16054",16054,"treatemnt",0
"16055",16055,"treatemnt",0
"16056",16056,"treatemnt",0
"16057",16057,"treatemnt",0
"16058",16058,"treatemnt",0
"16059",16059,"treatemnt",0
"16060",16060,"treatemnt",0
"16061",16061,"treatemnt",0
"16062",16062,"treatemnt",0
"16063",16063,"treatemnt",0
"16064",16064,"treatemnt",0
"16065",16065,"treatemnt",0
"16066",16066,"treatemnt",0
"16067",16067,"treatemnt",0
"16068",16068,"treatemnt",0
"16069",16069,"treatemnt",0
"16070",16070,"treatemnt",0
"16071",16071,"treatemnt",0
"16072",16072,"treatemnt",0
"16073",16073,"treatemnt",0
"16074",16074,"treatemnt",0
"16075",16075,"treatemnt",1
"16076",16076,"treatemnt",0
"16077",16077,"treatemnt",0
"16078",16078,"treatemnt",0
"16079",16079,"treatemnt",0
"16080",16080,"treatemnt",0
"16081",16081,"treatemnt",0
"16082",16082,"treatemnt",0
"16083",16083,"treatemnt",0
"16084",16084,"treatemnt",0
"16085",16085,"treatemnt",0
"16086",16086,"treatemnt",0
"16087",16087,"treatemnt",0
"16088",16088,"treatemnt",0
"16089",16089,"treatemnt",0
"16090",16090,"treatemnt",0
"16091",16091,"treatemnt",0
"16092",16092,"treatemnt",0
"16093",16093,"treatemnt",1
"16094",16094,"treatemnt",0
"16095",16095,"treatemnt",0
"16096",16096,"treatemnt",1
"16097",16097,"treatemnt",0
"16098",16098,"treatemnt",0
"16099",16099,"treatemnt",0
"16100",16100,"treatemnt",1
"16101",16101,"treatemnt",1
"16102",16102,"treatemnt",0
"16103",16103,"treatemnt",1
"16104",16104,"treatemnt",0
"16105",16105,"treatemnt",0
"16106",16106,"treatemnt",1
"16107",16107,"treatemnt",0
"16108",16108,"treatemnt",0
"16109",16109,"treatemnt",0
"16110",16110,"treatemnt",0
"16111",16111,"treatemnt",0
"16112",16112,"treatemnt",0
"16113",16113,"treatemnt",0
"16114",16114,"treatemnt",0
"16115",16115,"treatemnt",0
"16116",16116,"treatemnt",0
"16117",16117,"treatemnt",1
"16118",16118,"treatemnt",1
"16119",16119,"treatemnt",0
"16120",16120,"treatemnt",0
"16121",16121,"treatemnt",0
"16122",16122,"treatemnt",0
"16123",16123,"treatemnt",0
"16124",16124,"treatemnt",0
"16125",16125,"treatemnt",0
"16126",16126,"treatemnt",1
"16127",16127,"treatemnt",0
"16128",16128,"treatemnt",0
"16129",16129,"treatemnt",0
"16130",16130,"treatemnt",0
"16131",16131,"treatemnt",0
"16132",16132,"treatemnt",0
"16133",16133,"treatemnt",0
"16134",16134,"treatemnt",0
"16135",16135,"treatemnt",0
"16136",16136,"treatemnt",0
"16137",16137,"treatemnt",0
"16138",16138,"treatemnt",0
"16139",16139,"treatemnt",1
"16140",16140,"treatemnt",0
"16141",16141,"treatemnt",0
"16142",16142,"treatemnt",0
"16143",16143,"treatemnt",0
"16144",16144,"treatemnt",0
"16145",16145,"treatemnt",0
"16146",16146,"treatemnt",0
"16147",16147,"treatemnt",0
"16148",16148,"treatemnt",0
"16149",16149,"treatemnt",0
"16150",16150,"treatemnt",0
"16151",16151,"treatemnt",0
"16152",16152,"treatemnt",0
"16153",16153,"treatemnt",0
"16154",16154,"treatemnt",0
"16155",16155,"treatemnt",0
"16156",16156,"treatemnt",0
"16157",16157,"treatemnt",0
"16158",16158,"treatemnt",0
"16159",16159,"treatemnt",0
"16160",16160,"treatemnt",0
"16161",16161,"treatemnt",0
"16162",16162,"treatemnt",0
"16163",16163,"treatemnt",0
"16164",16164,"treatemnt",0
"16165",16165,"treatemnt",0
"16166",16166,"treatemnt",0
"16167",16167,"treatemnt",0
"16168",16168,"treatemnt",0
"16169",16169,"treatemnt",0
"16170",16170,"treatemnt",0
"16171",16171,"treatemnt",0
"16172",16172,"treatemnt",0
"16173",16173,"treatemnt",0
"16174",16174,"treatemnt",0
"16175",16175,"treatemnt",0
"16176",16176,"treatemnt",0
"16177",16177,"treatemnt",0
"16178",16178,"treatemnt",0
"16179",16179,"treatemnt",0
"16180",16180,"treatemnt",0
"16181",16181,"treatemnt",0
"16182",16182,"treatemnt",0
"16183",16183,"treatemnt",0
"16184",16184,"treatemnt",0
"16185",16185,"treatemnt",0
"16186",16186,"treatemnt",0
"16187",16187,"treatemnt",0
"16188",16188,"treatemnt",0
"16189",16189,"treatemnt",0
"16190",16190,"treatemnt",0
"16191",16191,"treatemnt",0
"16192",16192,"treatemnt",0
"16193",16193,"treatemnt",0
"16194",16194,"treatemnt",0
"16195",16195,"treatemnt",0
"16196",16196,"treatemnt",0
"16197",16197,"treatemnt",0
"16198",16198,"treatemnt",0
"16199",16199,"treatemnt",0
"16200",16200,"treatemnt",1
"16201",16201,"treatemnt",0
"16202",16202,"treatemnt",1
"16203",16203,"treatemnt",0
"16204",16204,"treatemnt",0
"16205",16205,"treatemnt",0
"16206",16206,"treatemnt",0
"16207",16207,"treatemnt",0
"16208",16208,"treatemnt",0
"16209",16209,"treatemnt",0
"16210",16210,"treatemnt",1
"16211",16211,"treatemnt",0
"16212",16212,"treatemnt",0
"16213",16213,"treatemnt",0
"16214",16214,"treatemnt",1
"16215",16215,"treatemnt",0
"16216",16216,"treatemnt",0
"16217",16217,"treatemnt",0
"16218",16218,"treatemnt",0
"16219",16219,"treatemnt",1
"16220",16220,"treatemnt",0
"16221",16221,"treatemnt",0
"16222",16222,"treatemnt",0
"16223",16223,"treatemnt",0
"16224",16224,"treatemnt",1
"16225",16225,"treatemnt",0
"16226",16226,"treatemnt",0
"16227",16227,"treatemnt",0
"16228",16228,"treatemnt",0
"16229",16229,"treatemnt",0
"16230",16230,"treatemnt",0
"16231",16231,"treatemnt",0
"16232",16232,"treatemnt",0
"16233",16233,"treatemnt",0
"16234",16234,"treatemnt",0
"16235",16235,"treatemnt",0
"16236",16236,"treatemnt",0
"16237",16237,"treatemnt",0
"16238",16238,"treatemnt",0
"16239",16239,"treatemnt",0
"16240",16240,"treatemnt",0
"16241",16241,"treatemnt",0
"16242",16242,"treatemnt",0
"16243",16243,"treatemnt",0
"16244",16244,"treatemnt",0
"16245",16245,"treatemnt",1
"16246",16246,"treatemnt",0
"16247",16247,"treatemnt",1
"16248",16248,"treatemnt",0
"16249",16249,"treatemnt",0
"16250",16250,"treatemnt",0
"16251",16251,"treatemnt",0
"16252",16252,"treatemnt",0
"16253",16253,"treatemnt",0
"16254",16254,"treatemnt",0
"16255",16255,"treatemnt",0
"16256",16256,"treatemnt",0
"16257",16257,"treatemnt",0
"16258",16258,"treatemnt",0
"16259",16259,"treatemnt",0
"16260",16260,"treatemnt",0
"16261",16261,"treatemnt",0
"16262",16262,"treatemnt",0
"16263",16263,"treatemnt",0
"16264",16264,"treatemnt",0
"16265",16265,"treatemnt",0
"16266",16266,"treatemnt",0
"16267",16267,"treatemnt",0
"16268",16268,"treatemnt",0
"16269",16269,"treatemnt",0
"16270",16270,"treatemnt",0
"16271",16271,"treatemnt",0
"16272",16272,"treatemnt",0
"16273",16273,"treatemnt",0
"16274",16274,"treatemnt",0
"16275",16275,"treatemnt",0
"16276",16276,"treatemnt",0
"16277",16277,"treatemnt",0
"16278",16278,"treatemnt",0
"16279",16279,"treatemnt",0
"16280",16280,"treatemnt",0
"16281",16281,"treatemnt",0
"16282",16282,"treatemnt",0
"16283",16283,"treatemnt",0
"16284",16284,"treatemnt",0
"16285",16285,"treatemnt",0
"16286",16286,"treatemnt",0
"16287",16287,"treatemnt",0
"16288",16288,"treatemnt",0
"16289",16289,"treatemnt",0
"16290",16290,"treatemnt",1
"16291",16291,"treatemnt",0
"16292",16292,"treatemnt",0
"16293",16293,"treatemnt",1
"16294",16294,"treatemnt",0
"16295",16295,"treatemnt",0
"16296",16296,"treatemnt",0
"16297",16297,"treatemnt",0
"16298",16298,"treatemnt",0
"16299",16299,"treatemnt",0
"16300",16300,"treatemnt",0
"16301",16301,"treatemnt",0
"16302",16302,"treatemnt",0
"16303",16303,"treatemnt",0
"16304",16304,"treatemnt",0
"16305",16305,"treatemnt",0
"16306",16306,"treatemnt",0
"16307",16307,"treatemnt",0
"16308",16308,"treatemnt",0
"16309",16309,"treatemnt",0
"16310",16310,"treatemnt",0
"16311",16311,"treatemnt",0
"16312",16312,"treatemnt",0
"16313",16313,"treatemnt",0
"16314",16314,"treatemnt",0
"16315",16315,"treatemnt",1
"16316",16316,"treatemnt",0
"16317",16317,"treatemnt",0
"16318",16318,"treatemnt",0
"16319",16319,"treatemnt",0
"16320",16320,"treatemnt",0
"16321",16321,"treatemnt",0
"16322",16322,"treatemnt",0
"16323",16323,"treatemnt",0
"16324",16324,"treatemnt",0
"16325",16325,"treatemnt",1
"16326",16326,"treatemnt",0
"16327",16327,"treatemnt",0
"16328",16328,"treatemnt",0
"16329",16329,"treatemnt",0
"16330",16330,"treatemnt",0
"16331",16331,"treatemnt",0
"16332",16332,"treatemnt",0
"16333",16333,"treatemnt",0
"16334",16334,"treatemnt",0
"16335",16335,"treatemnt",0
"16336",16336,"treatemnt",0
"16337",16337,"treatemnt",1
"16338",16338,"treatemnt",0
"16339",16339,"treatemnt",1
"16340",16340,"treatemnt",1
"16341",16341,"treatemnt",0
"16342",16342,"treatemnt",0
"16343",16343,"treatemnt",0
"16344",16344,"treatemnt",0
"16345",16345,"treatemnt",0
"16346",16346,"treatemnt",0
"16347",16347,"treatemnt",0
"16348",16348,"treatemnt",0
"16349",16349,"treatemnt",0
"16350",16350,"treatemnt",0
"16351",16351,"treatemnt",0
"16352",16352,"treatemnt",0
"16353",16353,"treatemnt",0
"16354",16354,"treatemnt",0
"16355",16355,"treatemnt",0
"16356",16356,"treatemnt",0
"16357",16357,"treatemnt",1
"16358",16358,"treatemnt",0
"16359",16359,"treatemnt",0
"16360",16360,"treatemnt",0
"16361",16361,"treatemnt",0
"16362",16362,"treatemnt",0
"16363",16363,"treatemnt",0
"16364",16364,"treatemnt",0
"16365",16365,"treatemnt",0
"16366",16366,"treatemnt",0
"16367",16367,"treatemnt",0
"16368",16368,"treatemnt",0
"16369",16369,"treatemnt",0
"16370",16370,"treatemnt",0
"16371",16371,"treatemnt",0
"16372",16372,"treatemnt",0
"16373",16373,"treatemnt",0
"16374",16374,"treatemnt",0
"16375",16375,"treatemnt",0
"16376",16376,"treatemnt",0
"16377",16377,"treatemnt",0
"16378",16378,"treatemnt",0
"16379",16379,"treatemnt",0
"16380",16380,"treatemnt",0
"16381",16381,"treatemnt",0
"16382",16382,"treatemnt",0
"16383",16383,"treatemnt",0
"16384",16384,"treatemnt",0
"16385",16385,"treatemnt",0
"16386",16386,"treatemnt",0
"16387",16387,"treatemnt",0
"16388",16388,"treatemnt",0
"16389",16389,"treatemnt",0
"16390",16390,"treatemnt",1
"16391",16391,"treatemnt",0
"16392",16392,"treatemnt",0
"16393",16393,"treatemnt",0
"16394",16394,"treatemnt",0
"16395",16395,"treatemnt",0
"16396",16396,"treatemnt",0
"16397",16397,"treatemnt",0
"16398",16398,"treatemnt",0
"16399",16399,"treatemnt",0
"16400",16400,"treatemnt",0
"16401",16401,"treatemnt",0
"16402",16402,"treatemnt",0
"16403",16403,"treatemnt",0
"16404",16404,"treatemnt",0
"16405",16405,"treatemnt",0
"16406",16406,"treatemnt",0
"16407",16407,"treatemnt",1
"16408",16408,"treatemnt",1
"16409",16409,"treatemnt",0
"16410",16410,"treatemnt",0
"16411",16411,"treatemnt",0
"16412",16412,"treatemnt",0
"16413",16413,"treatemnt",0
"16414",16414,"treatemnt",0
"16415",16415,"treatemnt",0
"16416",16416,"treatemnt",0
"16417",16417,"treatemnt",0
"16418",16418,"treatemnt",0
"16419",16419,"treatemnt",0
"16420",16420,"treatemnt",0
"16421",16421,"treatemnt",0
"16422",16422,"treatemnt",0
"16423",16423,"treatemnt",0
"16424",16424,"treatemnt",0
"16425",16425,"treatemnt",0
"16426",16426,"treatemnt",0
"16427",16427,"treatemnt",0
"16428",16428,"treatemnt",0
"16429",16429,"treatemnt",0
"16430",16430,"treatemnt",0
"16431",16431,"treatemnt",0
"16432",16432,"treatemnt",0
"16433",16433,"treatemnt",0
"16434",16434,"treatemnt",0
"16435",16435,"treatemnt",0
"16436",16436,"treatemnt",0
"16437",16437,"treatemnt",0
"16438",16438,"treatemnt",0
"16439",16439,"treatemnt",0
"16440",16440,"treatemnt",0
"16441",16441,"treatemnt",0
"16442",16442,"treatemnt",0
"16443",16443,"treatemnt",0
"16444",16444,"treatemnt",0
"16445",16445,"treatemnt",0
"16446",16446,"treatemnt",1
"16447",16447,"treatemnt",0
"16448",16448,"treatemnt",0
"16449",16449,"treatemnt",0
"16450",16450,"treatemnt",0
"16451",16451,"treatemnt",0
"16452",16452,"treatemnt",0
"16453",16453,"treatemnt",0
"16454",16454,"treatemnt",1
"16455",16455,"treatemnt",0
"16456",16456,"treatemnt",0
"16457",16457,"treatemnt",0
"16458",16458,"treatemnt",0
"16459",16459,"treatemnt",0
"16460",16460,"treatemnt",0
"16461",16461,"treatemnt",0
"16462",16462,"treatemnt",0
"16463",16463,"treatemnt",0
"16464",16464,"treatemnt",0
"16465",16465,"treatemnt",0
"16466",16466,"treatemnt",0
"16467",16467,"treatemnt",0
"16468",16468,"treatemnt",0
"16469",16469,"treatemnt",0
"16470",16470,"treatemnt",0
"16471",16471,"treatemnt",1
"16472",16472,"treatemnt",1
"16473",16473,"treatemnt",0
"16474",16474,"treatemnt",1
"16475",16475,"treatemnt",0
"16476",16476,"treatemnt",1
"16477",16477,"treatemnt",0
"16478",16478,"treatemnt",0
"16479",16479,"treatemnt",0
"16480",16480,"treatemnt",0
"16481",16481,"treatemnt",0
"16482",16482,"treatemnt",0
"16483",16483,"treatemnt",1
"16484",16484,"treatemnt",0
"16485",16485,"treatemnt",0
"16486",16486,"treatemnt",0
"16487",16487,"treatemnt",1
"16488",16488,"treatemnt",0
"16489",16489,"treatemnt",0
"16490",16490,"treatemnt",1
"16491",16491,"treatemnt",0
"16492",16492,"treatemnt",0
"16493",16493,"treatemnt",0
"16494",16494,"treatemnt",0
"16495",16495,"treatemnt",0
"16496",16496,"treatemnt",0
"16497",16497,"treatemnt",0
"16498",16498,"treatemnt",0
"16499",16499,"treatemnt",0
"16500",16500,"treatemnt",1
"16501",16501,"treatemnt",0
"16502",16502,"treatemnt",0
"16503",16503,"treatemnt",1
"16504",16504,"treatemnt",0
"16505",16505,"treatemnt",0
"16506",16506,"treatemnt",0
"16507",16507,"treatemnt",0
"16508",16508,"treatemnt",0
"16509",16509,"treatemnt",0
"16510",16510,"treatemnt",0
"16511",16511,"treatemnt",1
"16512",16512,"treatemnt",1
"16513",16513,"treatemnt",0
"16514",16514,"treatemnt",0
"16515",16515,"treatemnt",0
"16516",16516,"treatemnt",0
"16517",16517,"treatemnt",0
"16518",16518,"treatemnt",0
"16519",16519,"treatemnt",0
"16520",16520,"treatemnt",0
"16521",16521,"treatemnt",0
"16522",16522,"treatemnt",1
"16523",16523,"treatemnt",0
"16524",16524,"treatemnt",0
"16525",16525,"treatemnt",0
"16526",16526,"treatemnt",0
"16527",16527,"treatemnt",0
"16528",16528,"treatemnt",0
"16529",16529,"treatemnt",0
"16530",16530,"treatemnt",0
"16531",16531,"treatemnt",0
"16532",16532,"treatemnt",0
"16533",16533,"treatemnt",0
"16534",16534,"treatemnt",0
"16535",16535,"treatemnt",0
"16536",16536,"treatemnt",0
"16537",16537,"treatemnt",0
"16538",16538,"treatemnt",1
"16539",16539,"treatemnt",0
"16540",16540,"treatemnt",0
"16541",16541,"treatemnt",0
"16542",16542,"treatemnt",0
"16543",16543,"treatemnt",0
"16544",16544,"treatemnt",0
"16545",16545,"treatemnt",1
"16546",16546,"treatemnt",0
"16547",16547,"treatemnt",0
"16548",16548,"treatemnt",0
"16549",16549,"treatemnt",0
"16550",16550,"treatemnt",0
"16551",16551,"treatemnt",0
"16552",16552,"treatemnt",1
"16553",16553,"treatemnt",0
"16554",16554,"treatemnt",0
"16555",16555,"treatemnt",0
"16556",16556,"treatemnt",0
"16557",16557,"treatemnt",0
"16558",16558,"treatemnt",0
"16559",16559,"treatemnt",0
"16560",16560,"treatemnt",0
"16561",16561,"treatemnt",0
"16562",16562,"treatemnt",0
"16563",16563,"treatemnt",0
"16564",16564,"treatemnt",0
"16565",16565,"treatemnt",0
"16566",16566,"treatemnt",0
"16567",16567,"treatemnt",0
"16568",16568,"treatemnt",0
"16569",16569,"treatemnt",0
"16570",16570,"treatemnt",0
"16571",16571,"treatemnt",0
"16572",16572,"treatemnt",0
"16573",16573,"treatemnt",0
"16574",16574,"treatemnt",0
"16575",16575,"treatemnt",0
"16576",16576,"treatemnt",0
"16577",16577,"treatemnt",0
"16578",16578,"treatemnt",0
"16579",16579,"treatemnt",0
"16580",16580,"treatemnt",1
"16581",16581,"treatemnt",0
"16582",16582,"treatemnt",0
"16583",16583,"treatemnt",1
"16584",16584,"treatemnt",0
"16585",16585,"treatemnt",1
"16586",16586,"treatemnt",0
"16587",16587,"treatemnt",0
"16588",16588,"treatemnt",1
"16589",16589,"treatemnt",0
"16590",16590,"treatemnt",1
"16591",16591,"treatemnt",0
"16592",16592,"treatemnt",0
"16593",16593,"treatemnt",0
"16594",16594,"treatemnt",0
"16595",16595,"treatemnt",0
"16596",16596,"treatemnt",0
"16597",16597,"treatemnt",0
"16598",16598,"treatemnt",0
"16599",16599,"treatemnt",0
"16600",16600,"treatemnt",0
"16601",16601,"treatemnt",0
"16602",16602,"treatemnt",0
"16603",16603,"treatemnt",0
"16604",16604,"treatemnt",0
"16605",16605,"treatemnt",0
"16606",16606,"treatemnt",0
"16607",16607,"treatemnt",0
"16608",16608,"treatemnt",0
"16609",16609,"treatemnt",0
"16610",16610,"treatemnt",0
"16611",16611,"treatemnt",0
"16612",16612,"treatemnt",0
"16613",16613,"treatemnt",0
"16614",16614,"treatemnt",0
"16615",16615,"treatemnt",0
"16616",16616,"treatemnt",0
"16617",16617,"treatemnt",0
"16618",16618,"treatemnt",0
"16619",16619,"treatemnt",0
"16620",16620,"treatemnt",0
"16621",16621,"treatemnt",0
"16622",16622,"treatemnt",1
"16623",16623,"treatemnt",0
"16624",16624,"treatemnt",0
"16625",16625,"treatemnt",0
"16626",16626,"treatemnt",0
"16627",16627,"treatemnt",0
"16628",16628,"treatemnt",0
"16629",16629,"treatemnt",0
"16630",16630,"treatemnt",0
"16631",16631,"treatemnt",0
"16632",16632,"treatemnt",0
"16633",16633,"treatemnt",0
"16634",16634,"treatemnt",0
"16635",16635,"treatemnt",0
"16636",16636,"treatemnt",0
"16637",16637,"treatemnt",0
"16638",16638,"treatemnt",0
"16639",16639,"treatemnt",0
"16640",16640,"treatemnt",0
"16641",16641,"treatemnt",0
"16642",16642,"treatemnt",0
"16643",16643,"treatemnt",0
"16644",16644,"treatemnt",0
"16645",16645,"treatemnt",0
"16646",16646,"treatemnt",0
"16647",16647,"treatemnt",0
"16648",16648,"treatemnt",0
"16649",16649,"treatemnt",0
"16650",16650,"treatemnt",0
"16651",16651,"treatemnt",0
"16652",16652,"treatemnt",1
"16653",16653,"treatemnt",1
"16654",16654,"treatemnt",0
"16655",16655,"treatemnt",0
"16656",16656,"treatemnt",0
"16657",16657,"treatemnt",0
"16658",16658,"treatemnt",0
"16659",16659,"treatemnt",0
"16660",16660,"treatemnt",0
"16661",16661,"treatemnt",0
"16662",16662,"treatemnt",0
"16663",16663,"treatemnt",0
"16664",16664,"treatemnt",0
"16665",16665,"treatemnt",0
"16666",16666,"treatemnt",1
"16667",16667,"treatemnt",0
"16668",16668,"treatemnt",0
"16669",16669,"treatemnt",0
"16670",16670,"treatemnt",0
"16671",16671,"treatemnt",0
"16672",16672,"treatemnt",0
"16673",16673,"treatemnt",0
"16674",16674,"treatemnt",0
"16675",16675,"treatemnt",0
