"user","variant","conversion"
71911,"treatment",0
71912,"treatment",0
71913,"treatment",0
71914,"treatment",0
71915,"treatment",0
71916,"treatment",0
71917,"treatment",0
71918,"treatment",0
71919,"treatment",0
71920,"treatment",0
71921,"treatment",0
71922,"treatment",0
71923,"treatment",0
71924,"treatment",0
71925,"treatment",0
71926,"treatment",0
71927,"treatment",0
71928,"treatment",0
71929,"treatment",0
71930,"treatment",0
71931,"treatment",0
71932,"treatment",0
71933,"treatment",0
71934,"treatment",0
71935,"treatment",0
71936,"treatment",0
71937,"treatment",0
71938,"treatment",0
71939,"treatment",0
71940,"treatment",0
71941,"treatment",0
71942,"treatment",0
71943,"treatment",0
71944,"treatment",0
71945,"treatment",0
71946,"treatment",0
71947,"treatment",0
71948,"treatment",0
71949,"treatment",0
71950,"treatment",0
71951,"treatment",0
71952,"treatment",0
71953,"treatment",0
71954,"treatment",0
71955,"treatment",0
71956,"treatment",0
71957,"treatment",0
71958,"treatment",0
71959,"treatment",0
71960,"treatment",1
71961,"treatment",0
71962,"treatment",0
71963,"treatment",0
71964,"treatment",0
71965,"treatment",0
71966,"treatment",0
71967,"treatment",0
71968,"treatment",0
71969,"treatment",0
71970,"treatment",0
71971,"treatment",0
71972,"treatment",0
71973,"treatment",0
71974,"treatment",0
71975,"treatment",0
71976,"treatment",0
71977,"treatment",0
71978,"treatment",0
71979,"treatment",0
71980,"treatment",0
71981,"treatment",0
71982,"treatment",0
71983,"treatment",0
71984,"treatment",0
71985,"treatment",0
71986,"treatment",0
71987,"treatment",0
71988,"treatment",0
71989,"treatment",0
71990,"treatment",0
71991,"treatment",0
71992,"treatment",0
71993,"treatment",1
71994,"treatment",0
71995,"treatment",0
71996,"treatment",0
71997,"treatment",0
71998,"treatment",0
71999,"treatment",0
72000,"treatment",0
72001,"treatment",1
72002,"treatment",0
72003,"treatment",0
72004,"treatment",0
72005,"treatment",0
72006,"treatment",0
72007,"treatment",0
72008,"treatment",0
72009,"treatment",0
72010,"treatment",0
72011,"treatment",0
72012,"treatment",0
72013,"treatment",0
72014,"treatment",0
72015,"treatment",0
72016,"treatment",0
72017,"treatment",0
72018,"treatment",0
72019,"treatment",0
72020,"treatment",0
72021,"treatment",0
72022,"treatment",0
72023,"treatment",0
72024,"treatment",0
72025,"treatment",0
72026,"treatment",0
72027,"treatment",0
72028,"treatment",0
72029,"treatment",0
72030,"treatment",0
72031,"treatment",1
72032,"treatment",0
72033,"treatment",0
72034,"treatment",1
72035,"treatment",0
72036,"treatment",0
72037,"treatment",0
72038,"treatment",0
72039,"treatment",0
72040,"treatment",0
72041,"treatment",0
72042,"treatment",0
72043,"treatment",0
72044,"treatment",0
72045,"treatment",0
72046,"treatment",0
72047,"treatment",0
72048,"treatment",0
72049,"treatment",1
72050,"treatment",0
72051,"treatment",0
72052,"treatment",0
72053,"treatment",0
72054,"treatment",0
72055,"treatment",0
72056,"treatment",0
72057,"treatment",0
72058,"treatment",0
72059,"treatment",0
72060,"treatment",0
72061,"treatment",0
72062,"treatment",0
72063,"treatment",0
72064,"treatment",0
72065,"treatment",0
72066,"treatment",0
72067,"treatment",0
72068,"treatment",0
72069,"treatment",0
72070,"treatment",0
72071,"treatment",0
72072,"treatment",0
72073,"treatment",0
72074,"treatment",0
72075,"treatment",0
72076,"treatment",0
72077,"treatment",0
72078,"treatment",0
72079,"treatment",1
72080,"treatment",0
72081,"treatment",0
72082,"treatment",0
72083,"treatment",0
72084,"treatment",0
72085,"treatment",0
72086,"treatment",0
72087,"treatment",0
72088,"treatment",0
72089,"treatment",0
72090,"treatment",0
72091,"treatment",0
72092,"treatment",0
72093,"treatment",0
72094,"treatment",0
72095,"treatment",0
72096,"treatment",1
72097,"treatment",0
72098,"treatment",0
72099,"treatment",0
72100,"treatment",0
72101,"treatment",0
72102,"treatment",0
72103,"treatment",0
72104,"treatment",0
72105,"treatment",0
72106,"treatment",0
72107,"treatment",0
72108,"treatment",0
72109,"treatment",0
72110,"treatment",0
72111,"treatment",0
72112,"treatment",0
72113,"treatment",0
72114,"treatment",0
72115,"treatment",0
72116,"treatment",0
72117,"treatment",0
72118,"treatment",0
72119,"treatment",0
72120,"treatment",0
72121,"treatment",0
72122,"treatment",0
72123,"treatment",0
72124,"treatment",0
72125,"treatment",0
72126,"treatment",0
72127,"treatment",0
72128,"treatment",0
72129,"treatment",0
72130,"treatment",0
72131,"treatment",0
72132,"treatment",0
72133,"treatment",0
72134,"treatment",0
72135,"treatment",0
72136,"treatment",0
72137,"treatment",0
72138,"treatment",0
72139,"treatment",0
72140,"treatment",0
72141,"treatment",0
72142,"treatment",0
72143,"treatment",0
72144,"treatment",0
72145,"treatment",0
72146,"treatment",0
72147,"treatment",0
72148,"treatment",1
72149,"treatment",0
72150,"treatment",0
72151,"treatment",0
72152,"treatment",0
72153,"treatment",0
72154,"treatment",0
72155,"treatment",0
72156,"treatment",0
72157,"treatment",0
72158,"treatment",0
72159,"treatment",0
72160,"treatment",0
72161,"treatment",0
72162,"treatment",0
72163,"treatment",0
72164,"treatment",0
72165,"treatment",0
72166,"treatment",0
72167,"treatment",0
72168,"treatment",0
72169,"treatment",0
72170,"treatment",0
72171,"treatment",0
72172,"treatment",0
72173,"treatment",0
72174,"treatment",0
72175,"treatment",0
72176,"treatment",0
72177,"treatment",0
72178,"treatment",0
72179,"treatment",0
72180,"treatment",0
72181,"treatment",0
72182,"treatment",0
72183,"treatment",0
72184,"treatment",0
72185,"treatment",0
72186,"treatment",0
72187,"treatment",1
72188,"treatment",0
72189,"treatment",0
72190,"treatment",0
72191,"treatment",0
72192,"treatment",0
72193,"treatment",0
72194,"treatment",0
72195,"treatment",0
72196,"treatment",0
72197,"treatment",0
72198,"treatment",0
72199,"treatment",0
72200,"treatment",0
72201,"treatment",0
72202,"treatment",0
72203,"treatment",0
72204,"treatment",0
72205,"treatment",0
72206,"treatment",0
72207,"treatment",0
72208,"treatment",0
72209,"treatment",0
72210,"treatment",0
72211,"treatment",0
72212,"treatment",0
72213,"treatment",0
72214,"treatment",0
72215,"treatment",0
72216,"treatment",0
72217,"treatment",0
72218,"treatment",0
72219,"treatment",0
72220,"treatment",0
72221,"treatment",0
72222,"treatment",0
72223,"treatment",0
72224,"treatment",0
72225,"treatment",0
72226,"treatment",0
72227,"treatment",0
72228,"treatment",0
72229,"treatment",0
72230,"treatment",0
72231,"treatment",0
72232,"treatment",0
72233,"treatment",0
72234,"treatment",0
72235,"treatment",0
72236,"treatment",0
72237,"treatment",0
72238,"treatment",0
72239,"treatment",0
72240,"treatment",0
72241,"treatment",0
72242,"treatment",1
72243,"treatment",0
72244,"treatment",1
72245,"treatment",0
72246,"treatment",0
72247,"treatment",0
72248,"treatment",0
72249,"treatment",0
72250,"treatment",0
72251,"treatment",0
72252,"treatment",0
72253,"treatment",0
72254,"treatment",0
72255,"treatment",0
72256,"treatment",0
72257,"treatment",0
72258,"treatment",0
72259,"treatment",0
72260,"treatment",0
72261,"treatment",0
72262,"treatment",0
72263,"treatment",0
72264,"treatment",0
72265,"treatment",0
72266,"treatment",0
72267,"treatment",0
72268,"treatment",0
72269,"treatment",0
72270,"treatment",1
72271,"treatment",0
72272,"treatment",0
72273,"treatment",0
72274,"treatment",0
72275,"treatment",0
72276,"treatment",0
72277,"treatment",0
72278,"treatment",0
72279,"treatment",1
72280,"treatment",1
72281,"treatment",0
72282,"treatment",0
72283,"treatment",0
72284,"treatment",0
72285,"treatment",0
72286,"treatment",0
72287,"treatment",0
72288,"treatment",0
72289,"treatment",0
72290,"treatment",0
72291,"treatment",0
72292,"treatment",0
72293,"treatment",0
72294,"treatment",0
72295,"treatment",0
72296,"treatment",0
72297,"treatment",0
72298,"treatment",0
72299,"treatment",0
72300,"treatment",0
72301,"treatment",0
72302,"treatment",0
72303,"treatment",0
72304,"treatment",0
72305,"treatment",0
72306,"treatment",0
72307,"treatment",0
72308,"treatment",0
72309,"treatment",0
72310,"treatment",0
72311,"treatment",0
72312,"treatment",0
72313,"treatment",0
72314,"treatment",0
72315,"treatment",0
72316,"treatment",0
72317,"treatment",0
72318,"treatment",0
72319,"treatment",0
72320,"treatment",0
72321,"treatment",0
72322,"treatment",0
72323,"treatment",0
72324,"treatment",0
72325,"treatment",0
72326,"treatment",0
72327,"treatment",0
72328,"treatment",0
72329,"treatment",0
72330,"treatment",0
72331,"treatment",0
72332,"treatment",0
72333,"treatment",0
72334,"treatment",0
72335,"treatment",0
72336,"treatment",0
72337,"treatment",0
72338,"treatment",0
72339,"treatment",0
72340,"treatment",0
72341,"treatment",0
72342,"treatment",0
72343,"treatment",0
72344,"treatment",0
72345,"treatment",0
72346,"treatment",0
72347,"treatment",0
72348,"treatment",0
72349,"treatment",0
72350,"treatment",0
72351,"treatment",0
72352,"treatment",0
72353,"treatment",0
72354,"treatment",0
72355,"treatment",1
72356,"treatment",0
72357,"treatment",0
72358,"treatment",0
72359,"treatment",0
72360,"treatment",0
72361,"treatment",0
72362,"treatment",0
72363,"treatment",0
72364,"treatment",0
72365,"treatment",0
72366,"treatment",0
72367,"treatment",0
72368,"treatment",0
72369,"treatment",1
72370,"treatment",0
72371,"treatment",0
72372,"treatment",0
72373,"treatment",0
72374,"treatment",0
72375,"treatment",0
72376,"treatment",0
72377,"treatment",0
72378,"treatment",0
72379,"treatment",0
72380,"treatment",0
72381,"treatment",0
72382,"treatment",0
72383,"treatment",0
72384,"treatment",0
72385,"treatment",1
72386,"treatment",1
72387,"treatment",0
72388,"treatment",0
72389,"treatment",0
72390,"treatment",0
72391,"treatment",0
72392,"treatment",0
72393,"treatment",0
72394,"treatment",0
72395,"treatment",0
72396,"treatment",0
72397,"treatment",0
72398,"treatment",0
72399,"treatment",0
72400,"treatment",0
72401,"treatment",0
72402,"treatment",0
72403,"treatment",0
72404,"treatment",0
72405,"treatment",0
72406,"treatment",0
72407,"treatment",0
72408,"treatment",0
72409,"treatment",0
72410,"treatment",0
72411,"treatment",0
72412,"treatment",0
72413,"treatment",0
72414,"treatment",0
72415,"treatment",0
72416,"treatment",0
72417,"treatment",0
72418,"treatment",0
72419,"treatment",0
72420,"treatment",0
72421,"treatment",0
72422,"treatment",0
72423,"treatment",0
72424,"treatment",0
72425,"treatment",0
72426,"treatment",0
72427,"treatment",0
72428,"treatment",0
72429,"treatment",0
72430,"treatment",0
72431,"treatment",0
72432,"treatment",0
72433,"treatment",0
72434,"treatment",0
72435,"treatment",0
72436,"treatment",0
72437,"treatment",0
72438,"treatment",0
72439,"treatment",0
72440,"treatment",0
72441,"treatment",0
72442,"treatment",0
72443,"treatment",0
72444,"treatment",0
72445,"treatment",0
72446,"treatment",0
72447,"treatment",0
72448,"treatment",0
72449,"treatment",0
72450,"treatment",0
72451,"treatment",0
72452,"treatment",0
72453,"treatment",0
72454,"treatment",0
72455,"treatment",0
72456,"treatment",0
72457,"treatment",0
72458,"treatment",0
72459,"treatment",0
72460,"treatment",0
72461,"treatment",0
72462,"treatment",0
72463,"treatment",0
72464,"treatment",0
72465,"treatment",0
72466,"treatment",0
72467,"treatment",0
72468,"treatment",0
72469,"treatment",0
72470,"treatment",0
72471,"treatment",0
72472,"treatment",0
72473,"treatment",0
72474,"treatment",0
72475,"treatment",0
72476,"treatment",0
72477,"treatment",0
72478,"treatment",0
72479,"treatment",0
72480,"treatment",0
72481,"treatment",0
72482,"treatment",0
72483,"treatment",0
72484,"treatment",0
72485,"treatment",0
72486,"treatment",0
72487,"treatment",0
72488,"treatment",0
72489,"treatment",0
72490,"treatment",0
72491,"treatment",0
72492,"treatment",0
72493,"treatment",0
72494,"treatment",0
72495,"treatment",0
72496,"treatment",0
72497,"treatment",0
72498,"treatment",0
72499,"treatment",0
72500,"treatment",0
72501,"treatment",0
72502,"treatment",0
72503,"treatment",0
72504,"treatment",0
72505,"treatment",0
72506,"treatment",0
72507,"treatment",0
72508,"treatment",0
72509,"treatment",0
72510,"treatment",0
72511,"treatment",0
72512,"treatment",0
72513,"treatment",0
72514,"treatment",0
72515,"treatment",0
72516,"treatment",1
72517,"treatment",0
72518,"treatment",0
72519,"treatment",0
72520,"treatment",0
72521,"treatment",0
72522,"treatment",0
72523,"treatment",0
72524,"treatment",0
72525,"treatment",0
72526,"treatment",0
72527,"treatment",0
72528,"treatment",0
72529,"treatment",0
72530,"treatment",0
72531,"treatment",0
72532,"treatment",0
72533,"treatment",0
72534,"treatment",0
72535,"treatment",0
72536,"treatment",0
72537,"treatment",0
72538,"treatment",0
72539,"treatment",0
72540,"treatment",0
72541,"treatment",0
72542,"treatment",0
72543,"treatment",1
72544,"treatment",0
72545,"treatment",0
72546,"treatment",0
72547,"treatment",0
72548,"treatment",1
72549,"treatment",0
72550,"treatment",0
72551,"treatment",0
72552,"treatment",1
72553,"treatment",0
72554,"treatment",1
72555,"treatment",0
72556,"treatment",0
72557,"treatment",0
72558,"treatment",0
72559,"treatment",0
72560,"treatment",0
72561,"treatment",0
72562,"treatment",0
72563,"treatment",0
72564,"treatment",0
72565,"treatment",0
72566,"treatment",0
72567,"treatment",0
72568,"treatment",0
72569,"treatment",0
72570,"treatment",0
72571,"treatment",0
72572,"treatment",0
72573,"treatment",0
72574,"treatment",0
72575,"treatment",0
72576,"treatment",0
72577,"treatment",0
72578,"treatment",0
72579,"treatment",0
72580,"treatment",0
72581,"treatment",0
72582,"treatment",0
72583,"treatment",0
72584,"treatment",0
72585,"treatment",0
72586,"treatment",0
72587,"treatment",0
72588,"treatment",0
72589,"treatment",0
72590,"treatment",0
72591,"treatment",0
72592,"treatment",0
72593,"treatment",0
72594,"treatment",0
72595,"treatment",0
72596,"treatment",1
72597,"treatment",0
72598,"treatment",0
72599,"treatment",0
72600,"treatment",0
72601,"treatment",0
72602,"treatment",0
72603,"treatment",0
72604,"treatment",0
72605,"treatment",0
72606,"treatment",1
72607,"treatment",0
72608,"treatment",0
72609,"treatment",1
72610,"treatment",0
72611,"treatment",0
72612,"treatment",0
72613,"treatment",0
72614,"treatment",0
72615,"treatment",0
72616,"treatment",0
72617,"treatment",0
72618,"treatment",0
72619,"treatment",0
72620,"treatment",0
72621,"treatment",0
72622,"treatment",0
72623,"treatment",0
72624,"treatment",0
72625,"treatment",0
72626,"treatment",0
72627,"treatment",0
72628,"treatment",0
72629,"treatment",0
72630,"treatment",0
72631,"treatment",0
72632,"treatment",0
72633,"treatment",0
72634,"treatment",0
72635,"treatment",0
72636,"treatment",0
72637,"treatment",0
72638,"treatment",0
72639,"treatment",0
72640,"treatment",0
72641,"treatment",0
72642,"treatment",0
72643,"treatment",0
72644,"treatment",0
72645,"treatment",1
72646,"treatment",0
72647,"treatment",0
72648,"treatment",0
72649,"treatment",0
72650,"treatment",0
72651,"treatment",0
72652,"treatment",0
72653,"treatment",0
72654,"treatment",0
72655,"treatment",0
72656,"treatment",0
72657,"treatment",0
72658,"treatment",0
72659,"treatment",0
72660,"treatment",0
72661,"treatment",0
72662,"treatment",0
72663,"treatment",0
72664,"treatment",0
72665,"treatment",0
72666,"treatment",0
72667,"treatment",0
72668,"treatment",0
72669,"treatment",0
72670,"treatment",0
72671,"treatment",0
72672,"treatment",0
72673,"treatment",1
72674,"treatment",0
72675,"treatment",0
72676,"treatment",0
72677,"treatment",0
72678,"treatment",0
72679,"treatment",0
72680,"treatment",0
72681,"treatment",0
72682,"treatment",0
72683,"treatment",0
72684,"treatment",0
72685,"treatment",0
72686,"treatment",0
72687,"treatment",0
72688,"treatment",0
72689,"treatment",0
72690,"treatment",0
72691,"treatment",0
72692,"treatment",0
72693,"treatment",0
72694,"treatment",0
72695,"treatment",0
72696,"treatment",0
72697,"treatment",0
72698,"treatment",0
72699,"treatment",0
72700,"treatment",0
72701,"treatment",0
72702,"treatment",0
72703,"treatment",0
72704,"treatment",0
72705,"treatment",0
72706,"treatment",0
72707,"treatment",0
72708,"treatment",0
72709,"treatment",0
72710,"treatment",0
72711,"treatment",0
72712,"treatment",0
72713,"treatment",0
72714,"treatment",0
72715,"treatment",0
72716,"treatment",0
72717,"treatment",0
72718,"treatment",0
72719,"treatment",0
72720,"treatment",0
72721,"treatment",0
72722,"treatment",0
72723,"treatment",0
72724,"treatment",0
72725,"treatment",0
72726,"treatment",0
72727,"treatment",0
72728,"treatment",0
72729,"treatment",1
72730,"treatment",0
72731,"treatment",0
72732,"treatment",0
72733,"treatment",0
72734,"treatment",0
72735,"treatment",0
72736,"treatment",0
72737,"treatment",0
72738,"treatment",0
72739,"treatment",0
72740,"treatment",0
72741,"treatment",0
72742,"treatment",0
72743,"treatment",0
72744,"treatment",0
72745,"treatment",0
72746,"treatment",0
72747,"treatment",0
72748,"treatment",1
72749,"treatment",0
72750,"treatment",0
72751,"treatment",0
72752,"treatment",0
72753,"treatment",0
72754,"treatment",0
72755,"treatment",0
72756,"treatment",0
72757,"treatment",0
72758,"treatment",0
72759,"treatment",0
72760,"treatment",0
72761,"treatment",0
72762,"treatment",0
72763,"treatment",0
72764,"treatment",0
72765,"treatment",0
72766,"treatment",0
72767,"treatment",0
72768,"treatment",0
72769,"treatment",0
72770,"treatment",0
72771,"treatment",0
72772,"treatment",0
72773,"treatment",0
72774,"treatment",0
72775,"treatment",0
72776,"treatment",0
72777,"treatment",0
72778,"treatment",0
72779,"treatment",0
72780,"treatment",0
72781,"treatment",0
72782,"treatment",0
72783,"treatment",0
72784,"treatment",0
72785,"treatment",0
72786,"treatment",0
72787,"treatment",0
72788,"treatment",0
72789,"treatment",0
72790,"treatment",0
72791,"treatment",0
72792,"treatment",0
72793,"treatment",1
72794,"treatment",0
72795,"treatment",0
72796,"treatment",0
72797,"treatment",0
72798,"treatment",0
72799,"treatment",0
72800,"treatment",0
72801,"treatment",0
72802,"treatment",0
72803,"treatment",0
72804,"treatment",0
72805,"treatment",0
72806,"treatment",0
72807,"treatment",0
72808,"treatment",0
72809,"treatment",0
72810,"treatment",0
72811,"treatment",0
72812,"treatment",0
72813,"treatment",0
72814,"treatment",0
72815,"treatment",0
72816,"treatment",0
72817,"treatment",0
72818,"treatment",0
72819,"treatment",0
72820,"treatment",0
72821,"treatment",0
72822,"treatment",0
72823,"treatment",0
72824,"treatment",0
72825,"treatment",0
72826,"treatment",0
72827,"treatment",0
72828,"treatment",0
72829,"treatment",0
72830,"treatment",0
72831,"treatment",0
72832,"treatment",0
72833,"treatment",0
72834,"treatment",0
72835,"treatment",0
72836,"treatment",0
72837,"treatment",0
72838,"treatment",1
72839,"treatment",0
72840,"treatment",0
72841,"treatment",0
72842,"treatment",0
72843,"treatment",0
72844,"treatment",0
72845,"treatment",0
72846,"treatment",0
72847,"treatment",0
72848,"treatment",0
72849,"treatment",0
72850,"treatment",0
72851,"treatment",0
72852,"treatment",0
72853,"treatment",0
72854,"treatment",0
72855,"treatment",0
72856,"treatment",0
72857,"treatment",0
72858,"treatment",0
72859,"treatment",0
72860,"treatment",0
72861,"treatment",0
72862,"treatment",0
72863,"treatment",0
72864,"treatment",0
72865,"treatment",0
72866,"treatment",0
72867,"treatment",0
72868,"treatment",0
72869,"treatment",0
72870,"treatment",0
72871,"treatment",0
72872,"treatment",0
72873,"treatment",0
72874,"treatment",0
72875,"treatment",0
72876,"treatment",0
72877,"treatment",0
72878,"treatment",0
72879,"treatment",0
72880,"treatment",0
72881,"treatment",0
72882,"treatment",0
72883,"treatment",0
72884,"treatment",0
72885,"treatment",0
72886,"treatment",1
72887,"treatment",1
72888,"treatment",0
72889,"treatment",0
72890,"treatment",0
72891,"treatment",0
72892,"treatment",0
72893,"treatment",0
72894,"treatment",0
72895,"treatment",0
72896,"treatment",0
72897,"treatment",0
72898,"treatment",0
72899,"treatment",0
72900,"treatment",0
72901,"treatment",0
72902,"treatment",0
72903,"treatment",1
72904,"treatment",0
72905,"treatment",0
72906,"treatment",0
72907,"treatment",0
72908,"treatment",0
72909,"treatment",0
72910,"treatment",1
72911,"treatment",0
72912,"treatment",0
72913,"treatment",0
72914,"treatment",0
72915,"treatment",0
72916,"treatment",0
72917,"treatment",0
72918,"treatment",1
72919,"treatment",0
72920,"treatment",0
72921,"treatment",0
72922,"treatment",1
72923,"treatment",0
72924,"treatment",0
72925,"treatment",1
72926,"treatment",0
72927,"treatment",0
72928,"treatment",0
72929,"treatment",1
72930,"treatment",0
72931,"treatment",0
72932,"treatment",1
72933,"treatment",0
72934,"treatment",0
72935,"treatment",0
72936,"treatment",1
72937,"treatment",0
72938,"treatment",0
72939,"treatment",0
72940,"treatment",0
72941,"treatment",0
72942,"treatment",1
72943,"treatment",0
72944,"treatment",0
72945,"treatment",0
72946,"treatment",0
72947,"treatment",0
72948,"treatment",0
72949,"treatment",0
72950,"treatment",0
72951,"treatment",0
72952,"treatment",0
72953,"treatment",0
72954,"treatment",0
72955,"treatment",0
72956,"treatment",0
72957,"treatment",0
72958,"treatment",0
72959,"treatment",0
72960,"treatment",0
72961,"treatment",0
72962,"treatment",0
72963,"treatment",0
72964,"treatment",0
72965,"treatment",0
72966,"treatment",0
72967,"treatment",0
72968,"treatment",0
72969,"treatment",0
72970,"treatment",1
72971,"treatment",0
72972,"treatment",0
72973,"treatment",0
72974,"treatment",0
72975,"treatment",0
72976,"treatment",0
72977,"treatment",0
72978,"treatment",0
72979,"treatment",0
72980,"treatment",0
72981,"treatment",0
72982,"treatment",0
72983,"treatment",0
72984,"treatment",0
72985,"treatment",0
72986,"treatment",0
72987,"treatment",0
72988,"treatment",0
72989,"treatment",0
72990,"treatment",0
72991,"treatment",0
72992,"treatment",0
72993,"treatment",0
72994,"treatment",0
72995,"treatment",0
72996,"treatment",0
72997,"treatment",1
72998,"treatment",0
72999,"treatment",0
73000,"treatment",0
73001,"treatment",0
73002,"treatment",1
73003,"treatment",0
73004,"treatment",0
73005,"treatment",0
73006,"treatment",0
73007,"treatment",0
73008,"treatment",0
73009,"treatment",0
73010,"treatment",0
73011,"treatment",0
73012,"treatment",0
73013,"treatment",0
73014,"treatment",1
73015,"treatment",0
73016,"treatment",0
73017,"treatment",0
73018,"treatment",0
73019,"treatment",0
73020,"treatment",0
73021,"treatment",0
73022,"treatment",0
73023,"treatment",0
73024,"treatment",0
73025,"treatment",0
73026,"treatment",0
73027,"treatment",0
73028,"treatment",0
73029,"treatment",0
73030,"treatment",0
73031,"treatment",0
73032,"treatment",0
73033,"treatment",0
73034,"treatment",0
73035,"treatment",0
73036,"treatment",0
73037,"treatment",0
73038,"treatment",0
73039,"treatment",1
73040,"treatment",0
73041,"treatment",0
73042,"treatment",0
73043,"treatment",0
73044,"treatment",0
73045,"treatment",0
73046,"treatment",0
73047,"treatment",1
73048,"treatment",0
73049,"treatment",0
73050,"treatment",0
73051,"treatment",0
73052,"treatment",0
73053,"treatment",0
73054,"treatment",0
73055,"treatment",0
73056,"treatment",0
73057,"treatment",0
73058,"treatment",0
73059,"treatment",0
73060,"treatment",0
73061,"treatment",0
73062,"treatment",1
73063,"treatment",0
73064,"treatment",0
73065,"treatment",0
73066,"treatment",0
73067,"treatment",0
73068,"treatment",0
73069,"treatment",0
73070,"treatment",0
73071,"treatment",0
73072,"treatment",0
73073,"treatment",0
73074,"treatment",0
73075,"treatment",0
73076,"treatment",0
73077,"treatment",0
73078,"treatment",0
73079,"treatment",0
73080,"treatment",0
73081,"treatment",0
73082,"treatment",0
73083,"treatment",0
73084,"treatment",0
73085,"treatment",0
73086,"treatment",0
73087,"treatment",0
73088,"treatment",1
73089,"treatment",0
73090,"treatment",0
73091,"treatment",1
73092,"treatment",0
73093,"treatment",0
73094,"treatment",0
73095,"treatment",1
73096,"treatment",0
73097,"treatment",0
73098,"treatment",0
73099,"treatment",0
73100,"treatment",0
73101,"treatment",0
73102,"treatment",0
73103,"treatment",0
73104,"treatment",0
73105,"treatment",1
73106,"treatment",0
73107,"treatment",0
73108,"treatment",0
73109,"treatment",0
73110,"treatment",0
73111,"treatment",0
73112,"treatment",0
73113,"treatment",0
73114,"treatment",0
73115,"treatment",0
73116,"treatment",0
73117,"treatment",0
73118,"treatment",0
73119,"treatment",0
73120,"treatment",0
73121,"treatment",0
73122,"treatment",0
73123,"treatment",0
73124,"treatment",0
73125,"treatment",0
73126,"treatment",0
73127,"treatment",0
73128,"treatment",0
73129,"treatment",0
73130,"treatment",0
73131,"treatment",1
73132,"treatment",0
73133,"treatment",0
73134,"treatment",0
73135,"treatment",0
73136,"treatment",0
73137,"treatment",0
73138,"treatment",0
73139,"treatment",0
73140,"treatment",0
73141,"treatment",0
73142,"treatment",0
73143,"treatment",0
73144,"treatment",0
73145,"treatment",0
73146,"treatment",0
73147,"treatment",0
73148,"treatment",0
73149,"treatment",0
73150,"treatment",0
73151,"treatment",0
73152,"treatment",0
73153,"treatment",0
73154,"treatment",0
73155,"treatment",0
73156,"treatment",0
73157,"treatment",0
73158,"treatment",0
73159,"treatment",0
73160,"treatment",0
73161,"treatment",0
73162,"treatment",0
73163,"treatment",0
73164,"treatment",0
73165,"treatment",0
73166,"treatment",0
73167,"treatment",0
73168,"treatment",1
73169,"treatment",0
73170,"treatment",0
73171,"treatment",0
73172,"treatment",0
73173,"treatment",0
73174,"treatment",0
73175,"treatment",0
73176,"treatment",0
73177,"treatment",0
73178,"treatment",0
73179,"treatment",0
73180,"treatment",0
73181,"treatment",0
73182,"treatment",0
73183,"treatment",0
73184,"treatment",0
73185,"treatment",0
73186,"treatment",0
73187,"treatment",0
73188,"treatment",0
73189,"treatment",0
73190,"treatment",0
73191,"treatment",1
73192,"treatment",0
73193,"treatment",1
73194,"treatment",0
73195,"treatment",0
73196,"treatment",0
73197,"treatment",0
73198,"treatment",0
73199,"treatment",0
73200,"treatment",0
73201,"treatment",0
73202,"treatment",0
73203,"treatment",0
73204,"treatment",0
73205,"treatment",0
73206,"treatment",0
73207,"treatment",0
73208,"treatment",0
73209,"treatment",0
73210,"treatment",0
73211,"treatment",0
73212,"treatment",0
73213,"treatment",0
73214,"treatment",1
73215,"treatment",0
73216,"treatment",0
73217,"treatment",0
73218,"treatment",0
73219,"treatment",0
73220,"treatment",0
73221,"treatment",0
73222,"treatment",0
73223,"treatment",0
73224,"treatment",0
73225,"treatment",0
73226,"treatment",1
73227,"treatment",0
73228,"treatment",0
73229,"treatment",0
73230,"treatment",1
73231,"treatment",0
73232,"treatment",0
73233,"treatment",0
73234,"treatment",0
73235,"treatment",0
73236,"treatment",0
73237,"treatment",0
73238,"treatment",0
73239,"treatment",0
73240,"treatment",0
73241,"treatment",0
73242,"treatment",0
73243,"treatment",0
73244,"treatment",0
73245,"treatment",0
73246,"treatment",0
73247,"treatment",0
73248,"treatment",0
73249,"treatment",0
73250,"treatment",0
73251,"treatment",0
73252,"treatment",0
73253,"treatment",0
73254,"treatment",0
73255,"treatment",0
73256,"treatment",0
73257,"treatment",0
73258,"treatment",0
73259,"treatment",0
73260,"treatment",0
73261,"treatment",0
73262,"treatment",0
73263,"treatment",0
73264,"treatment",0
73265,"treatment",0
73266,"treatment",0
73267,"treatment",0
73268,"treatment",0
73269,"treatment",0
73270,"treatment",0
73271,"treatment",0
73272,"treatment",0
73273,"treatment",0
73274,"treatment",0
73275,"treatment",0
73276,"treatment",0
73277,"treatment",1
73278,"treatment",0
73279,"treatment",0
73280,"treatment",0
73281,"treatment",0
73282,"treatment",0
73283,"treatment",0
73284,"treatment",0
73285,"treatment",0
73286,"treatment",0
73287,"treatment",0
73288,"treatment",0
73289,"treatment",0
73290,"treatment",0
73291,"treatment",0
73292,"treatment",0
73293,"treatment",0
73294,"treatment",0
73295,"treatment",0
73296,"treatment",0
73297,"treatment",0
73298,"treatment",0
73299,"treatment",0
73300,"treatment",0
73301,"treatment",0
73302,"treatment",0
73303,"treatment",0
73304,"treatment",0
73305,"treatment",0
73306,"treatment",0
73307,"treatment",0
73308,"treatment",1
